90 100089
14 58 46
1 19 58
48 82 35
54 15 4
54 21 10
39 76 88
51 66 41
39 59 50
42 30 62
70 54 24
10 48 49
32 53 28
9 37 32
19 84 95
57 4 60
24 42 71
0 20 84
88 21 76
67 39 60
57 65 42
43 73 38
41 52 94
46 10 49
84 83 47
0 49 20
69 68 96
82 87 57
34 52 40
0 39 16
3 47 1
10 9 49
0 39 15
57 84 9
65 27 91
70 18 98
13 65 73
25 88 11
17 34 2
83 72 65
5 17 58
19 33 20
25 68 4
59 73 14
28 63 18
76 79 89
6 71 2
42 14 18
26 79 11
25 31 52
9 75 5
83 26 88
3 53 48
8 66 39
35 24 23
82 73 61
65 31 4
12 32 97
1 3 32
67 42 7
60 37 50
44 65 24
36 14 41
86 47 22
44 79 60
18 38 95
47 81 35
39 37 97
42 83 61
7 27 85
30 31 87
77 54 24
76 59 20
57 44 94
13 85 9
40 23 14
31 69 46
39 69 5
69 1 37
46 78 37
66 13 79
72 14 54
36 41 1
83 36 56
37 86 48
69 17 77
41 84 1
44 55 65
62 84 63
42 78 2
26 22 28
87 0 83
39 2 65
44 33 95
34 24 81
35 77 57
5 84 28
37 28 36
37 3 17
3 40 60
80 21 59
81 38 41
62 38 5
47 30 54
52 25 50
16 54 61
44 66 70
28 57 96
21 29 57
10 77 9
1 49 20
31 38 14
32 27 62
75 73 55
27 69 72
54 56 12
74 4 22
27 29 40
4 7 86
33 20 91
62 21 64
13 87 65
13 83 49
42 43 40
21 68 99
87 73 81
86 29 48
8 11 29
29 67 83
46 53 63
13 87 26
64 44 87
21 68 60
13 39 10
6 7 69
33 23 47
64 34 51
59 3 32
29 69 13
30 7 16
23 46 69
42 73 76
28 36 22
20 56 35
57 53 36
22 51 86
6 10 90
29 65 8
15 75 15
60 69 97
40 47 8
25 88 97
15 0 34
71 3 43
22 8 51
51 20 36
35 40 74
23 17 20
23 5 52
42 11 34
69 31 82
66 41 36
38 52 82
69 30 82
49 53 31
42 80 1
21 9 67
12 40 23
86 41 40
43 8 48
55 41 60
88 77 70
85 72 1
59 37 3
88 46 20
47 51 78
7 14 33
87 67 76
66 72 86
44 55 72
23 0 78
21 4 100
68 13 47
26 31 25
63 1 53
27 23 31
68 7 86
4 37 6
35 46 10
15 9 25
77 10 75
0 68 64
76 42 96
79 76 88
77 49 97
13 19 29
41 51 72
0 60 37
61 0 35
14 20 22
52 86 27
8 5 17
13 7 24
17 65 29
51 41 10
3 80 62
28 66 74
83 30 45
5 45 34
56 81 20
47 19 53
22 66 72
86 41 96
72 64 48
85 88 61
63 78 17
50 55 53
8 39 82
84 10 66
71 7 22
24 62 61
69 73 67
69 35 49
73 51 32
78 53 50
18 83 79
82 32 78
78 12 16
69 65 88
7 10 31
79 7 85
83 63 76
75 9 3
60 69 14
51 52 85
13 73 71
2 3 87
46 19 12
43 19 20
63 21 62
83 80 42
8 71 79
11 1 47
72 23 84
64 54 91
45 80 90
79 47 49
26 78 96
77 78 55
71 42 55
81 50 98
40 51 100
16 33 93
57 66 92
30 35 16
17 60 8
1 49 90
26 37 68
66 65 62
42 4 72
83 17 17
69 35 35
8 13 4
33 25 42
83 56 48
45 26 76
34 10 79
55 36 47
46 63 96
18 50 93
50 53 69
38 3 44
53 54 45
41 27 45
26 3 84
83 45 57
7 43 57
80 45 57
29 61 58
20 73 81
63 5 33
49 67 72
53 56 19
61 58 96
87 49 2
53 9 32
6 75 95
85 73 53
21 33 82
85 71 16
66 12 78
80 3 99
32 47 74
14 18 92
34 82 97
84 69 98
73 60 62
39 23 74
81 40 42
43 35 18
75 70 33
69 2 27
28 4 83
81 11 99
12 67 20
40 15 77
69 14 7
72 45 81
35 51 89
77 55 30
81 27 77
8 36 50
4 12 46
62 85 85
82 47 93
71 66 70
38 30 18
79 54 100
25 38 17
7 76 55
47 1 78
46 69 78
66 28 52
42 78 42
23 13 4
72 87 87
88 45 8
27 71 49
41 80 98
47 3 81
60 64 65
10 50 46
66 67 71
89 86 51
53 37 96
53 27 22
36 82 94
2 18 100
89 36 26
66 0 54
67 59 52
65 10 4
0 42 10
69 57 98
72 43 71
11 88 15
46 42 80
22 88 63
37 60 83
8 11 60
24 79 91
12 35 55
61 70 48
52 71 47
85 10 36
75 82 18
72 67 57
65 64 91
64 70 65
48 36 24
41 32 96
31 4 96
55 81 41
35 80 76
69 70 45
18 6 20
3 62 25
1 4 3
1 2 15
42 44 69
18 27 71
72 81 78
29 31 81
9 34 92
9 46 37
34 40 85
51 1 10
0 29 14
3 77 64
3 48 81
24 85 100
34 44 87
2 82 5
0 62 19
21 17 86
36 31 79
86 66 80
4 2 17
15 42 52
30 16 25
39 22 100
0 66 41
52 73 78
73 57 56
71 14 86
27 19 52
51 42 32
19 74 36
9 84 30
30 74 21
64 74 52
51 27 73
81 22 39
84 59 35
3 60 80
1 67 86
32 48 49
62 6 23
88 15 46
89 74 1
83 67 96
39 36 77
44 75 82
83 48 9
48 25 23
82 22 73
88 74 68
11 1 93
43 6 26
40 32 41
0 8 81
19 88 56
66 54 96
60 8 74
32 39 94
7 34 28
23 10 48
39 35 99
32 85 42
0 9 83
26 53 47
88 32 12
86 19 60
43 0 67
9 69 54
89 36 7
71 14 26
82 67 97
78 21 51
72 85 16
34 70 20
81 83 57
48 65 85
20 70 12
39 1 72
48 23 4
58 29 24
43 17 95
9 43 24
71 39 46
23 58 80
72 45 61
26 77 69
48 3 1
21 16 46
63 57 25
1 65 71
73 51 77
51 7 31
61 42 75
44 49 89
87 14 94
67 23 27
64 17 1
6 49 11
51 74 72
64 84 67
79 57 24
20 55 62
42 3 50
58 48 56
83 51 28
14 40 23
25 43 97
12 45 36
38 82 80
29 6 22
31 40 93
86 14 62
59 80 95
86 28 8
35 88 21
45 17 72
39 7 56
55 28 11
65 64 27
29 62 18
62 51 16
88 10 66
9 67 71
60 80 38
20 2 86
8 75 61
2 87 21
58 37 95
61 63 6
26 12 34
73 13 71
65 25 60
76 18 53
89 41 68
89 80 52
50 14 90
87 38 75
47 78 31
52 4 6
71 2 14
44 80 91
5 38 16
75 79 87
18 13 3
75 50 64
65 2 55
47 40 39
65 25 30
66 59 16
45 87 75
56 9 83
27 43 96
54 27 30
28 2 45
17 18 37
71 82 35
68 30 6
0 80 40
21 74 59
1 26 59
48 5 68
60 39 76
38 13 17
80 19 71
59 73 98
50 87 28
73 14 92
36 3 25
1 61 70
48 36 44
89 54 59
34 74 82
23 60 91
62 69 43
87 62 72
64 23 60
69 70 25
43 21 90
19 14 15
83 56 44
59 53 100
23 27 62
37 63 65
29 58 40
58 46 2
2 57 3
1 37 72
51 54 44
19 3 89
21 37 20
24 57 25
74 51 3
4 13 19
20 45 37
80 13 94
66 12 5
49 35 10
19 29 31
8 65 9
60 63 43
54 26 11
14 36 47
2 32 73
74 63 27
81 79 2
86 73 30
79 39 88
84 2 21
52 72 20
6 20 56
49 78 2
28 57 96
41 47 44
23 65 43
78 52 20
43 14 53
61 6 98
86 77 49
59 0 7
16 29 86
4 24 57
43 32 61
85 75 46
59 44 87
60 2 16
72 65 37
32 59 49
78 8 94
66 48 79
14 61 100
75 50 24
81 45 70
55 39 55
12 66 43
31 37 92
77 51 100
76 3 51
49 15 6
18 16 56
0 22 85
58 85 84
26 62 49
35 7 11
75 20 100
80 75 92
62 73 62
60 3 45
57 84 21
73 61 1
84 37 81
49 5 67
70 8 40
0 50 76
34 32 25
63 85 35
34 67 18
87 86 69
13 39 17
4 72 99
60 3 61
28 19 32
45 31 96
84 7 41
41 69 48
27 52 19
25 66 89
29 85 91
2 3 14
25 73 5
9 8 34
84 60 80
82 43 2
86 45 77
81 35 53
53 11 27
19 55 26
78 22 92
38 67 64
36 21 47
63 33 34
29 65 91
52 43 50
64 13 79
39 66 20
15 26 53
31 43 14
8 81 19
32 22 50
10 82 52
77 68 36
63 81 23
25 76 28
38 78 73
15 37 45
22 57 11
52 45 23
31 15 73
7 33 63
32 20 47
82 2 41
38 86 78
86 59 82
50 67 75
70 47 94
63 74 11
30 36 37
69 74 62
7 83 11
82 88 68
49 50 27
64 59 91
15 16 1
19 32 100
30 63 92
20 79 4
3 28 60
13 75 32
86 41 63
27 3 7
4 17 41
43 6 55
36 13 39
49 16 2
76 27 77
54 66 83
9 23 17
16 75 2
37 38 59
72 80 15
88 3 27
52 48 35
67 87 17
80 5 17
42 5 22
64 28 78
27 84 94
52 9 62
9 51 24
55 62 27
17 51 50
67 75 52
58 13 6
53 24 48
67 68 6
53 16 52
65 18 32
79 41 30
32 72 94
61 43 69
15 25 45
60 2 27
61 31 36
67 16 100
10 71 60
89 10 80
49 28 85
77 14 8
79 8 48
60 0 63
79 61 62
6 64 31
26 72 1
21 53 28
66 76 37
72 60 82
67 8 63
42 46 72
24 50 86
36 10 26
32 24 91
30 86 67
71 11 1
47 27 48
51 25 54
53 27 79
75 76 76
4 60 31
77 80 13
61 39 16
7 27 48
7 75 24
25 53 3
4 49 50
35 52 87
24 78 61
24 7 17
77 81 100
4 74 24
47 17 77
23 2 76
64 75 30
72 46 83
72 66 31
24 75 51
3 18 1
3 39 27
59 42 1
85 38 80
44 60 54
22 85 25
69 48 24
29 23 64
40 72 25
30 19 82
74 75 37
63 31 29
50 6 24
61 75 53
53 61 10
88 40 63
0 86 83
67 72 42
4 5 65
24 44 49
61 24 68
19 1 21
50 58 4
86 14 18
36 72 38
12 53 26
40 24 54
40 17 43
82 60 14
6 22 17
18 71 18
87 28 3
88 1 23
59 31 73
18 41 14
0 53 89
46 9 8
55 84 49
16 37 66
18 74 93
74 8 78
1 36 43
49 70 37
42 76 90
64 84 70
42 47 87
48 9 83
2 7 99
47 83 86
65 19 30
46 72 68
88 33 31
84 56 87
85 46 52
42 12 20
8 25 17
16 17 71
46 51 19
50 61 48
4 15 29
10 88 80
10 43 73
76 63 48
35 10 32
56 57 2
31 50 20
51 55 1
48 1 7
78 24 61
73 11 4
77 41 89
60 61 82
77 69 1
70 47 89
88 6 41
6 26 2
52 1 57
19 25 43
51 10 39
78 32 91
39 25 78
29 65 54
75 26 17
18 70 70
87 24 92
54 4 30
29 80 89
51 81 64
27 37 7
59 62 26
35 49 37
15 1 48
61 54 8
54 19 3
55 63 73
20 78 99
66 62 37
71 63 12
49 17 82
42 44 52
12 40 93
1 13 51
27 37 86
56 17 17
13 20 99
56 14 59
64 80 86
74 6 31
18 56 39
79 64 93
75 4 23
33 55 62
26 78 46
55 7 56
72 5 68
40 76 53
89 85 90
51 44 20
71 57 15
12 19 55
7 59 17
86 68 64
72 21 11
70 77 86
16 42 25
64 76 3
64 60 65
18 38 23
46 10 64
72 21 20
72 35 18
15 31 51
29 22 65
22 72 94
40 23 39
61 13 40
68 17 12
32 85 84
84 77 78
62 70 47
85 60 49
30 37 92
58 25 69
6 15 85
85 71 75
70 59 34
52 16 86
27 79 4
52 9 63
48 74 34
5 71 62
39 51 40
18 24 42
51 64 45
2 23 64
0 77 98
61 46 7
74 53 48
67 48 20
0 11 36
52 27 21
51 45 74
78 14 75
19 63 61
67 66 89
41 83 49
27 66 90
43 62 46
13 15 79
66 29 55
77 40 99
48 69 26
34 0 42
7 0 38
1 45 71
46 55 58
54 62 80
59 4 52
53 41 41
11 41 20
5 41 15
70 84 91
29 67 14
76 8 25
67 49 17
68 33 45
64 28 66
57 39 9
61 0 83
89 20 60
86 20 94
83 80 95
72 86 37
60 72 68
32 84 62
78 54 12
16 44 88
48 70 40
71 82 69
32 79 48
1 48 36
17 11 29
34 25 40
11 50 6
61 24 84
74 78 37
5 48 43
8 34 28
87 70 46
3 39 100
69 2 46
4 72 96
58 52 63
51 88 25
54 50 47
66 36 70
20 72 47
34 61 96
66 32 60
32 59 78
64 45 93
16 36 1
46 65 31
36 19 74
50 77 79
16 11 23
31 51 64
23 10 71
78 64 7
11 53 42
58 24 98
53 71 49
54 83 21
22 69 54
62 79 96
15 52 37
32 11 91
85 77 78
37 7 27
1 56 32
8 79 21
46 69 65
33 31 54
29 22 36
15 16 39
14 48 78
88 42 65
37 33 13
50 28 68
42 25 29
39 85 61
68 79 5
20 21 28
19 83 48
25 77 67
54 82 3
58 59 12
23 86 23
22 49 67
36 46 7
7 70 33
82 54 68
35 76 24
40 20 1
41 4 67
17 11 42
28 55 73
6 24 67
23 31 96
62 18 93
82 59 54
40 6 89
23 72 52
60 12 26
3 73 91
84 10 9
78 70 58
44 81 75
88 20 56
79 49 24
77 32 79
58 44 69
60 82 63
32 25 22
45 25 61
84 75 88
34 76 62
48 20 30
84 20 67
78 45 12
84 50 37
29 40 59
81 4 75
17 62 50
58 36 82
75 45 13
42 27 77
22 71 97
14 4 14
31 32 46
42 69 11
24 64 26
89 21 12
32 68 7
32 61 52
81 38 24
64 70 59
61 1 22
29 5 17
37 62 16
45 13 37
16 7 82
80 30 16
51 56 36
36 23 29
36 9 2
51 56 48
79 53 23
36 34 1
19 39 54
88 61 38
76 79 93
49 17 77
78 62 35
48 16 85
40 46 92
52 62 34
67 32 44
77 18 81
44 26 18
39 82 39
22 88 32
61 13 35
63 76 96
33 18 12
67 48 14
40 27 32
47 83 63
77 60 65
31 73 19
41 30 95
68 20 45
87 17 78
11 39 28
45 47 44
72 17 10
10 41 67
19 39 16
59 86 59
48 35 27
16 64 22
46 77 63
60 37 53
83 43 4
57 14 98
54 55 79
42 15 70
77 83 78
63 61 63
1 6 6
48 43 79
66 22 3
78 31 72
82 1 17
74 4 77
89 38 4
10 66 60
27 50 91
87 37 37
58 35 7
19 8 56
51 22 81
43 69 21
12 82 17
86 68 44
45 46 80
4 9 95
53 58 67
68 38 53
71 76 9
47 55 81
30 80 58
83 39 90
84 18 65
13 45 74
58 56 3
15 11 22
10 78 76
75 41 15
34 20 3
78 34 45
17 56 35
19 37 4
1 15 74
42 13 81
31 32 27
32 34 68
77 47 94
57 11 79
59 19 73
0 43 10
34 66 15
69 86 58
71 42 23
25 44 6
5 28 38
49 29 56
78 20 21
35 42 64
35 2 78
45 62 43
8 0 59
6 22 48
40 86 14
40 79 98
25 4 21
85 83 58
46 32 83
45 76 40
80 12 9
80 34 87
7 43 76
20 22 44
75 4 48
58 65 84
73 6 48
60 73 74
45 83 96
69 64 49
88 2 90
65 21 57
23 84 12
54 77 28
51 9 77
22 12 98
33 84 33
58 24 43
84 0 50
18 45 57
66 19 40
43 71 16
11 86 9
83 51 97
1 62 52
67 28 13
87 24 40
52 74 21
77 31 10
6 25 100
83 16 60
26 46 52
14 2 98
53 62 39
63 16 81
54 32 52
37 22 52
36 17 46
63 26 4
25 79 63
9 10 23
33 8 79
76 47 92
69 70 66
49 21 49
43 72 63
85 66 39
39 69 80
59 83 32
26 79 8
4 87 46
62 18 14
35 15 59
82 72 79
83 58 18
83 12 83
16 62 72
24 23 43
88 60 59
76 14 30
1 25 32
72 30 21
89 12 49
55 28 98
12 81 4
70 13 70
7 35 50
69 22 81
27 46 7
63 69 54
26 59 20
40 65 4
69 35 81
44 77 67
10 48 12
16 44 39
78 25 11
73 87 90
21 10 46
46 38 84
59 86 14
77 67 24
51 21 61
18 49 21
14 13 9
43 23 80
46 86 62
5 80 78
27 37 41
85 47 19
15 4 73
88 79 87
81 80 8
81 41 12
82 69 24
83 57 94
85 62 18
15 43 61
58 7 55
17 19 36
38 47 58
4 66 2
66 32 94
54 81 62
10 7 8
2 3 37
69 48 5
5 86 66
22 76 42
65 56 14
2 60 70
20 28 26
32 8 41
49 38 32
35 54 9
27 44 61
6 69 82
35 61 43
79 49 89
82 75 96
65 20 21
14 78 72
40 24 28
9 10 75
61 58 45
37 67 27
56 68 19
1 19 28
34 77 72
48 84 79
0 61 51
53 59 43
89 76 36
40 77 80
24 54 91
78 5 3
46 66 19
21 9 92
21 19 8
55 16 24
58 4 79
10 49 74
57 20 10
42 76 66
69 83 13
84 72 19
43 6 16
72 22 73
9 76 19
30 31 97
38 25 78
45 31 94
74 7 4
79 31 83
27 1 13
67 32 37
28 46 99
68 66 86
85 2 67
5 42 96
27 78 67
16 5 69
34 32 68
13 68 23
84 79 61
19 34 80
88 50 71
28 55 72
19 86 23
53 20 56
42 3 33
51 35 22
10 49 37
14 54 39
30 79 28
63 45 36
40 55 29
80 8 58
60 74 52
14 70 55
9 10 15
26 79 98
67 48 34
44 88 37
76 27 24
39 61 15
31 34 100
78 15 39
40 61 19
67 84 78
55 23 60
56 34 2
44 60 6
62 4 27
86 18 16
20 88 53
1 27 38
85 50 59
73 10 86
67 8 54
28 9 74
10 61 98
29 62 40
11 59 82
22 37 24
22 65 44
29 42 14
64 65 45
11 63 97
76 43 68
47 32 99
88 36 62
70 40 18
47 2 1
19 44 26
60 42 95
80 28 15
31 38 13
75 62 33
53 12 4
3 6 3
64 18 55
16 18 17
70 24 23
33 25 61
6 19 64
76 49 16
64 52 63
71 56 90
56 79 40
48 70 84
12 13 39
89 55 23
11 38 6
63 47 97
54 44 93
65 36 32
34 82 26
59 26 53
44 62 71
31 21 57
44 85 86
42 3 82
23 68 38
80 46 29
77 35 63
9 48 48
13 39 14
78 87 16
65 8 37
88 21 39
69 41 12
32 26 70
5 17 32
16 65 20
58 86 9
31 82 76
59 82 73
10 30 31
2 3 47
86 6 97
70 84 44
77 27 76
82 0 61
88 14 26
42 20 80
21 37 83
82 72 64
15 60 74
64 8 84
11 73 89
64 10 71
30 80 22
67 47 63
12 29 72
53 34 87
62 13 71
29 16 39
50 20 24
56 19 12
53 72 36
84 75 30
88 46 20
22 71 35
10 18 25
78 33 62
87 39 47
8 2 53
78 65 100
25 72 65
39 9 7
45 27 83
72 71 56
22 34 59
30 19 31
76 33 59
8 68 44
4 73 70
38 60 27
19 14 94
72 66 13
0 19 51
66 64 29
8 1 74
32 71 39
16 59 64
56 58 87
51 16 69
61 22 16
42 0 46
40 51 40
9 65 51
73 71 50
74 61 49
75 58 58
43 21 34
45 15 26
35 65 24
65 19 67
1 15 88
6 58 13
86 76 97
51 68 98
33 28 45
66 53 18
1 66 72
42 20 17
15 78 44
6 45 40
44 70 11
76 4 98
8 32 6
87 2 70
14 87 27
78 42 11
89 13 82
56 50 24
47 14 9
6 60 53
46 16 1
3 52 93
10 57 40
71 45 43
71 51 30
14 50 74
39 53 37
24 15 46
26 60 95
69 12 52
26 62 35
46 57 48
8 0 52
84 82 33
24 74 8
6 63 5
75 61 96
80 63 19
71 40 32
45 65 26
24 68 6
35 34 78
46 0 49
55 74 9
46 73 82
73 85 80
62 44 75
29 54 29
1 56 37
14 20 34
2 25 93
41 55 43
89 47 57
80 56 80
42 75 4
23 8 72
53 82 89
1 73 92
33 31 15
12 2 88
63 22 59
84 35 68
75 20 6
27 56 18
77 26 59
40 55 18
89 60 91
43 77 72
59 37 87
20 21 84
37 2 58
53 72 82
17 80 40
37 18 95
38 16 17
82 86 91
79 71 93
22 64 3
24 55 56
25 36 44
15 7 25
64 27 24
8 85 97
77 88 41
77 28 34
21 54 48
16 52 87
46 61 64
46 4 12
68 9 57
54 21 90
2 81 31
35 80 30
88 89 56
24 45 86
9 69 96
61 48 31
43 62 59
41 86 14
85 56 55
4 33 96
61 68 23
21 36 67
78 61 68
17 52 46
38 4 30
63 14 94
88 54 79
68 34 3
28 19 15
88 53 1
16 53 40
77 58 36
3 13 54
78 55 52
79 2 75
35 52 24
78 81 14
20 33 40
10 50 51
89 16 18
53 36 60
29 2 15
34 71 73
9 27 97
58 12 90
39 77 19
34 0 3
14 34 30
53 44 84
26 12 100
78 11 22
42 21 26
5 79 99
77 47 7
25 8 62
85 15 68
58 74 23
35 24 40
45 62 56
39 62 28
59 30 81
47 62 71
8 58 33
70 4 37
64 1 57
50 86 67
16 37 16
22 39 72
45 61 52
0 45 75
23 40 92
83 41 41
55 34 62
14 84 93
60 38 84
20 56 74
75 14 26
55 24 12
85 81 16
11 48 23
26 82 94
45 49 17
24 67 84
58 83 65
9 26 29
35 42 25
48 55 70
38 51 22
89 50 87
81 78 37
46 50 51
11 24 48
87 66 20
49 46 57
7 85 98
13 24 32
37 29 96
79 51 73
36 54 85
61 0 80
67 38 89
14 25 10
37 24 41
49 33 81
69 70 57
12 67 77
86 66 13
27 85 35
77 2 6
34 87 46
11 39 9
80 49 54
19 4 88
40 21 18
6 27 67
3 17 65
25 10 15
18 46 1
42 1 61
9 76 32
37 7 36
71 21 75
42 88 36
82 8 63
63 71 32
45 57 20
3 16 41
26 9 100
32 25 43
69 11 43
65 9 79
80 24 46
14 18 69
68 69 55
44 85 12
43 10 84
0 12 47
68 57 35
40 29 56
40 88 74
30 69 97
62 43 92
28 18 82
22 16 7
48 21 38
64 8 71
6 30 37
6 0 98
5 29 48
4 30 48
50 78 62
59 13 30
66 60 57
28 30 62
7 12 95
71 34 97
18 5 10
82 7 16
74 45 60
26 53 99
77 36 70
72 12 5
52 88 4
66 34 53
5 39 61
43 39 54
59 36 82
50 3 99
70 27 100
62 28 50
16 12 52
5 76 13
43 76 80
71 27 59
65 87 33
20 1 38
38 12 85
64 81 60
10 61 42
74 14 28
56 15 68
20 32 10
21 71 35
41 20 52
48 8 67
68 70 27
54 14 23
43 32 98
76 56 97
78 52 4
85 1 80
33 51 52
86 15 54
68 41 66
8 88 44
43 37 8
52 25 16
85 61 20
69 21 91
27 19 54
85 13 22
18 12 55
88 84 87
73 43 95
60 36 24
43 22 86
46 49 52
21 62 79
89 33 72
68 49 79
56 9 8
57 46 8
18 33 40
16 35 30
75 33 94
72 24 79
29 32 60
13 28 5
46 5 94
69 12 74
63 17 21
67 26 37
3 47 93
6 88 63
62 44 6
79 19 47
18 34 33
57 36 13
85 24 7
53 66 29
37 64 71
31 20 81
67 20 23
64 68 29
48 65 55
74 64 87
67 38 22
60 13 46
54 63 92
10 6 2
19 62 15
60 86 47
5 4 70
24 51 84
78 21 43
79 59 85
52 49 56
69 42 97
52 31 95
47 62 89
75 71 26
24 15 21
71 85 67
28 11 38
49 11 46
37 47 9
2 26 43
47 50 23
81 78 77
5 39 91
9 26 56
82 71 88
43 41 50
75 3 53
66 11 83
14 31 5
42 7 65
73 48 83
73 88 14
0 22 75
66 9 1
7 25 87
67 27 31
79 88 26
78 26 75
77 68 57
38 56 49
45 70 15
46 23 29
50 30 100
46 17 37
61 73 83
68 67 16
36 39 60
89 44 2
53 88 60
55 1 53
73 17 36
42 20 15
78 54 15
81 69 98
6 56 22
84 15 45
80 38 5
24 35 83
10 83 84
87 80 12
81 77 95
23 88 1
47 17 98
58 49 30
22 65 76
70 44 87
51 52 86
29 4 39
76 47 60
9 77 16
73 26 20
76 69 11
78 40 95
53 86 17
84 43 54
24 74 84
35 5 6
6 50 72
42 8 1
6 12 50
25 52 22
51 81 84
1 82 37
80 29 13
2 42 90
72 40 26
38 28 78
2 47 38
79 53 54
22 44 55
19 39 96
52 78 68
38 23 58
26 4 63
19 1 72
80 10 52
46 68 85
33 66 22
62 0 27
53 51 63
63 17 15
1 72 65
6 44 23
51 39 4
1 23 29
43 55 84
74 44 69
88 14 42
2 54 95
57 54 45
70 64 14
58 33 20
8 15 9
22 77 76
12 68 76
56 48 26
76 35 37
9 33 5
12 83 87
14 26 85
64 75 40
53 48 78
26 50 15
47 17 2
87 43 74
74 25 22
54 57 1
12 76 83
46 47 36
70 56 1
63 75 79
82 43 96
59 21 28
45 30 38
73 68 8
29 85 88
19 46 90
10 15 21
55 57 59
37 3 15
36 74 1
11 62 69
26 87 89
27 40 6
35 36 72
67 86 57
65 31 90
7 23 16
16 27 23
31 82 57
60 21 69
60 18 60
26 24 34
43 28 92
72 64 47
52 24 7
61 55 36
83 42 100
68 60 9
85 79 12
2 29 30
45 57 54
30 3 48
53 16 1
52 20 98
29 6 58
63 46 37
48 1 80
42 86 82
72 24 85
18 68 82
33 72 81
50 63 93
9 21 50
7 61 12
27 86 27
72 42 60
69 9 51
56 55 25
46 80 50
66 35 33
57 54 80
61 79 100
88 7 50
29 35 6
83 86 1
87 10 99
54 17 10
56 51 84
57 42 95
82 23 4
43 44 78
54 9 98
63 67 67
56 80 51
74 46 10
56 17 94
16 45 35
66 77 68
28 4 47
65 5 40
17 31 92
62 3 32
46 9 18
86 65 19
0 4 9
74 51 53
86 8 12
33 3 89
82 31 9
6 53 66
89 70 92
10 49 31
25 16 20
47 15 48
29 52 36
50 26 24
71 12 64
89 78 22
10 11 75
64 53 9
65 62 84
84 3 90
2 47 45
62 15 37
41 59 57
84 55 13
57 74 59
13 77 11
68 39 15
23 21 11
88 59 73
64 43 33
42 24 18
62 27 83
41 87 10
36 4 10
7 33 46
36 86 14
39 47 87
34 8 38
68 87 80
64 11 10
60 21 15
46 27 32
7 37 63
57 88 69
70 60 13
23 39 57
79 71 42
53 57 42
48 21 70
53 17 52
0 65 19
87 20 96
58 65 93
54 53 14
71 32 99
17 21 61
86 80 21
13 21 19
34 51 95
88 16 4
43 36 2
21 45 96
78 58 35
84 73 78
40 46 7
19 81 14
40 2 37
26 16 14
63 47 91
58 68 88
71 48 4
53 81 20
15 60 58
58 46 1
13 24 78
0 60 48
29 7 33
84 5 5
60 68 55
78 36 90
18 13 32
17 66 100
9 59 67
45 61 100
25 62 91
56 75 55
43 88 71
42 84 66
65 30 71
74 88 74
45 47 79
6 58 74
71 72 27
54 11 94
48 72 78
81 29 69
81 50 67
74 25 97
22 23 69
0 39 33
60 49 52
33 76 50
13 28 85
6 18 39
41 16 33
26 28 49
9 6 76
78 16 87
76 45 96
55 51 67
73 19 83
31 60 70
32 52 68
58 9 58
38 65 74
49 32 47
64 65 26
58 68 88
30 9 67
45 61 10
37 59 90
69 25 13
19 2 86
85 22 73
60 12 27
41 35 26
18 66 41
12 26 48
72 23 14
31 81 100
40 83 76
70 65 7
2 68 51
2 8 1
10 4 87
72 53 17
89 57 52
75 79 41
61 21 15
81 49 51
87 88 63
66 17 8
50 54 2
83 28 62
14 83 55
67 22 46
35 49 58
12 29 2
64 7 38
73 53 75
81 60 20
13 81 8
63 37 88
0 50 24
61 77 46
42 14 73
65 35 35
86 27 90
80 69 14
66 14 15
34 35 74
13 63 54
62 57 36
87 48 28
44 8 23
38 68 52
64 2 38
12 4 41
36 76 100
79 29 85
26 84 61
24 70 61
44 65 41
89 12 59
24 85 47
60 80 54
35 50 71
48 15 99
10 2 88
15 51 51
73 11 88
75 64 41
61 8 86
61 35 88
89 20 87
86 14 6
76 70 97
86 75 42
58 68 6
45 2 15
19 67 14
4 23 78
32 74 49
64 5 100
75 64 70
47 64 48
54 39 52
85 36 12
63 16 21
31 50 75
83 57 29
51 53 8
39 13 95
31 14 59
59 25 27
44 66 81
3 25 20
23 48 74
4 51 2
26 73 1
83 85 8
43 64 76
37 44 23
48 13 45
80 63 49
76 75 17
53 79 7
24 42 12
42 7 60
6 50 36
69 0 76
66 28 31
62 31 88
87 57 85
48 88 38
32 0 33
25 69 13
51 87 43
56 42 15
14 25 89
89 41 89
36 11 23
77 80 61
33 11 18
27 2 41
81 50 83
86 70 4
54 50 37
76 36 47
67 60 54
67 23 100
84 32 54
58 7 41
54 14 80
85 79 43
18 76 76
82 48 57
57 66 1
57 69 6
16 70 41
25 73 63
51 59 35
37 34 73
89 64 66
63 78 78
50 15 25
64 31 14
45 78 91
44 62 11
62 79 9
73 51 71
4 5 22
19 73 18
59 9 29
33 17 90
82 60 8
88 2 35
11 44 56
56 43 40
31 32 88
50 1 81
30 42 7
18 76 51
42 59 71
13 35 57
21 33 54
43 0 1
61 49 93
69 85 81
53 75 23
22 40 78
8 60 74
0 61 81
9 24 75
60 68 42
69 68 79
67 21 18
31 83 24
22 35 48
77 80 66
67 51 86
82 33 38
41 11 64
8 86 84
86 49 12
53 7 13
32 78 11
53 56 50
57 30 57
52 32 61
68 73 23
76 0 26
83 25 73
74 37 11
60 17 85
52 46 87
22 57 66
49 74 88
15 25 4
83 74 82
43 17 26
53 76 72
35 66 55
