92 100091
91 62 59
40 22 15
38 4 9
53 26 43
57 24 3
64 16 87
86 35 22
88 29 66
50 32 99
9 27 94
52 41 79
64 55 79
64 51 72
41 10 41
27 90 91
21 13 39
31 89 73
28 44 79
10 89 71
90 30 13
55 86 72
55 39 100
57 62 27
31 22 41
2 3 50
19 10 61
75 65 55
41 87 42
30 44 59
56 48 66
84 73 40
74 87 93
3 86 6
83 54 42
38 67 12
32 41 52
52 41 32
45 0 42
71 8 3
28 70 41
10 16 43
74 3 77
9 80 13
12 88 78
21 27 85
25 48 58
22 34 32
73 19 9
22 52 37
84 56 98
33 59 10
61 83 28
25 32 33
39 83 56
21 61 95
29 49 72
24 36 61
8 88 19
71 33 63
77 31 34
19 21 84
38 40 48
45 77 87
16 1 1
78 80 93
30 40 83
6 18 97
82 42 30
37 5 12
62 52 50
52 31 73
87 21 69
43 0 80
24 11 20
66 68 17
66 63 97
5 57 67
14 33 42
83 2 76
34 33 46
4 0 57
60 28 24
37 43 23
64 12 73
36 60 42
33 45 54
17 30 48
17 78 95
63 53 27
6 72 73
82 29 22
22 29 82
66 17 30
28 25 48
52 15 57
90 10 1
17 6 4
13 88 59
36 78 63
47 60 99
21 24 55
32 75 39
78 87 7
75 51 86
14 33 56
5 16 35
10 21 38
72 71 16
67 80 55
87 2 94
78 39 86
31 54 30
2 89 5
80 9 64
42 10 17
25 8 23
83 39 69
26 80 45
65 76 14
72 80 12
67 13 91
7 60 68
64 53 2
16 46 34
52 77 49
26 17 81
73 44 14
68 81 19
12 10 31
71 56 98
31 43 87
15 73 25
68 65 65
90 20 90
91 34 18
86 24 24
78 23 18
55 70 3
89 46 37
20 76 91
45 56 79
41 11 72
31 50 95
16 76 36
39 37 93
39 12 63
21 32 76
26 84 35
7 30 48
31 78 38
6 42 20
73 49 49
17 21 5
49 90 18
78 70 88
60 7 53
39 82 81
74 22 80
21 60 89
50 89 80
26 11 42
34 86 58
59 81 96
27 70 53
65 21 33
83 7 38
88 0 82
52 65 6
56 49 22
47 87 70
6 7 25
61 50 89
35 62 93
68 48 86
2 35 66
54 53 70
48 34 9
66 62 99
16 32 37
7 20 41
79 16 1
70 62 91
34 88 59
49 85 31
1 81 60
69 30 9
26 31 50
61 41 80
63 25 94
82 3 31
10 83 46
81 47 68
68 28 9
68 70 73
47 41 3
46 56 71
0 64 46
54 38 68
54 52 74
91 73 58
11 61 64
57 79 95
3 75 96
72 83 23
2 22 75
32 29 32
55 19 64
76 34 30
85 26 13
17 22 22
84 26 84
74 66 53
81 17 74
7 66 22
30 11 54
74 63 10
14 59 94
51 41 29
9 20 72
47 4 67
64 34 76
36 17 41
53 60 47
12 51 95
25 29 48
54 34 42
29 42 63
32 67 15
23 51 77
88 8 54
7 5 34
41 48 90
40 19 79
85 2 63
55 69 58
80 89 85
42 63 59
21 76 93
90 52 81
38 16 41
5 62 73
24 43 20
34 87 84
89 41 95
21 71 69
40 53 95
47 6 30
82 28 97
69 24 78
26 41 100
16 64 53
46 69 78
16 44 75
66 61 66
90 54 17
8 67 36
46 66 47
72 3 38
32 78 21
38 88 60
59 30 59
49 44 90
49 79 71
81 18 83
87 3 49
10 84 36
10 7 68
5 38 11
74 49 4
10 62 69
72 31 12
68 89 27
65 63 33
71 46 47
36 4 86
80 64 66
24 55 16
67 33 28
64 21 78
41 67 70
9 47 60
16 62 52
1 9 42
7 72 53
46 48 27
85 76 55
6 66 55
39 71 61
3 63 3
21 46 100
20 46 65
82 83 68
31 62 48
41 10 55
6 32 57
60 43 41
63 7 58
70 67 41
68 40 34
56 70 12
27 63 93
16 69 84
31 41 49
27 15 4
60 16 74
34 42 29
16 67 21
57 3 48
82 57 98
30 3 31
48 21 51
62 17 27
47 62 64
55 53 17
70 2 71
77 26 80
68 29 29
44 3 39
7 4 14
7 62 32
91 36 50
3 38 40
46 58 34
31 3 69
81 79 56
40 67 50
4 23 63
77 0 95
37 75 96
55 53 11
9 40 11
55 4 18
4 19 100
51 4 15
65 38 53
86 43 48
3 72 86
8 85 62
77 33 70
62 15 63
58 1 91
63 7 27
5 83 4
33 16 69
59 24 18
16 14 57
78 41 87
33 86 54
23 19 63
77 5 70
19 20 57
20 51 74
30 42 65
44 16 70
80 57 84
6 40 12
21 7 88
17 36 26
34 59 26
84 86 11
60 58 64
22 75 48
26 27 36
89 50 63
74 47 56
91 90 53
28 62 80
42 57 66
89 85 67
74 70 76
74 40 28
10 12 80
85 6 59
18 19 65
34 33 91
2 15 20
88 89 59
63 28 14
16 43 82
50 54 20
74 50 42
78 73 53
88 73 38
80 1 75
18 45 1
81 4 43
47 24 85
41 90 89
28 75 6
45 38 55
28 69 13
41 58 75
77 57 2
31 22 90
45 17 96
83 57 28
5 17 81
28 19 50
42 5 85
78 71 59
39 57 87
72 70 9
45 86 40
78 16 46
58 61 93
53 20 76
71 90 29
85 24 99
26 58 97
88 43 60
10 49 6
40 24 98
85 22 31
16 59 11
40 71 81
1 69 82
4 58 48
54 49 10
19 53 22
55 44 68
70 82 60
8 27 98
78 7 29
21 44 40
3 56 58
33 68 13
7 59 28
59 1 41
48 9 87
58 40 39
77 58 93
2 32 23
5 4 92
26 36 64
37 79 2
9 84 55
2 53 75
39 40 44
40 35 36
51 56 92
58 56 49
74 13 69
75 30 48
83 26 88
38 11 20
51 76 24
69 26 39
62 71 73
3 12 40
43 67 27
5 61 66
1 2 96
30 41 60
30 75 66
80 26 6
87 37 50
91 11 21
2 51 27
33 46 16
64 56 73
3 25 78
16 78 7
3 65 23
26 81 82
14 34 68
56 1 50
18 47 53
7 86 41
29 2 9
43 10 42
85 46 64
60 61 37
60 23 76
10 19 23
23 62 54
28 35 97
11 50 59
3 27 57
25 70 36
88 31 18
73 34 80
83 64 23
39 13 31
42 8 66
77 58 72
15 4 23
26 51 43
64 38 80
89 53 17
32 14 15
85 62 27
38 70 6
31 18 46
27 82 30
91 72 96
3 29 52
18 46 41
53 33 10
0 55 54
44 42 54
42 33 21
6 90 28
2 33 92
74 88 75
79 24 8
57 63 5
30 76 80
90 18 83
0 83 51
7 1 25
19 80 55
62 84 82
90 27 83
16 74 25
63 53 17
50 34 82
50 8 86
15 27 89
52 88 40
26 68 100
20 80 52
8 12 26
49 54 10
42 76 34
72 38 43
39 87 100
33 67 64
80 65 48
18 15 46
34 49 60
35 78 12
45 58 83
45 32 32
0 83 80
3 35 37
83 50 6
24 55 87
5 78 32
40 12 34
21 87 12
26 88 59
57 90 100
31 62 49
36 25 93
39 77 71
80 60 33
27 90 41
17 55 92
42 55 52
29 9 1
50 6 58
11 8 4
60 7 100
62 37 81
79 58 96
59 56 30
57 77 41
12 1 34
48 64 78
13 46 11
90 54 55
35 68 16
67 42 16
85 2 3
51 80 18
77 15 98
16 29 11
2 52 22
35 46 91
34 28 94
69 18 71
66 84 61
24 59 5
15 80 6
89 22 1
23 28 74
11 19 71
12 7 16
5 55 99
28 7 24
0 16 73
54 13 18
88 55 97
31 19 53
22 52 79
21 28 73
85 65 65
85 82 78
3 44 9
21 16 63
54 71 54
55 15 45
18 9 51
0 49 99
4 64 5
57 42 29
20 13 11
68 10 65
17 76 61
16 45 14
67 35 42
66 0 86
85 2 63
20 66 53
32 31 96
18 38 52
73 12 96
9 33 75
84 2 51
28 37 45
47 74 38
10 16 81
49 19 45
18 54 17
6 56 84
40 9 31
22 70 15
7 13 26
77 71 51
9 8 6
41 64 65
32 74 8
62 63 77
5 66 14
32 35 24
45 53 32
58 17 100
47 77 20
87 44 72
14 32 17
18 5 31
68 87 31
60 90 3
83 76 65
52 59 31
47 10 90
91 29 36
42 39 69
7 78 82
21 86 6
11 84 55
83 70 96
67 48 54
59 40 49
45 4 88
45 55 28
80 30 12
4 12 22
23 63 6
66 72 38
49 13 60
54 51 53
36 16 59
63 37 8
45 23 59
67 15 42
43 27 1
89 90 44
9 68 36
53 46 50
29 56 47
60 81 14
52 54 30
78 79 86
35 23 73
90 14 33
39 56 79
32 22 51
87 45 81
42 26 74
55 37 38
72 58 8
86 8 31
91 4 14
64 50 57
40 80 18
83 63 10
6 81 1
83 15 77
75 73 65
38 26 91
3 0 75
36 31 56
28 88 5
76 73 25
7 79 91
37 40 84
38 2 84
81 88 54
86 87 29
2 45 2
7 85 1
90 44 74
20 70 65
45 71 38
34 45 84
40 27 30
59 50 89
32 43 90
90 42 91
80 68 15
48 44 70
33 4 12
32 57 17
81 53 71
42 80 14
34 5 41
76 54 29
20 11 15
91 6 44
21 2 2
43 82 2
47 1 82
22 3 40
86 6 48
0 31 24
56 48 25
88 29 1
19 59 26
41 64 22
10 69 96
34 5 53
7 75 62
7 88 33
0 24 51
26 42 33
55 64 26
69 9 96
2 59 25
74 78 5
17 13 1
73 29 47
62 32 10
34 51 77
69 13 17
20 0 61
28 10 71
69 51 80
33 64 14
59 85 33
43 48 91
38 20 7
60 74 11
90 48 95
45 20 35
87 33 42
59 47 27
65 79 19
32 79 45
33 13 39
51 28 68
8 13 66
64 32 73
14 89 56
86 13 35
31 55 56
22 30 64
40 66 70
32 34 3
58 53 17
2 6 82
7 12 90
20 75 59
62 55 99
47 74 30
17 68 7
20 41 29
24 34 63
5 32 39
16 34 32
65 0 1
34 54 60
73 52 90
88 64 40
46 67 29
35 87 5
60 84 42
37 65 20
11 78 71
59 0 74
42 28 27
12 82 24
61 36 52
0 48 89
44 65 14
77 58 72
65 40 54
82 10 53
70 34 56
28 32 77
26 24 8
85 62 38
91 30 97
53 67 87
51 86 97
43 42 38
30 68 95
9 88 21
20 74 27
9 29 45
79 24 52
18 3 63
10 12 9
88 47 48
37 6 16
45 4 35
1 33 12
11 73 56
45 17 7
26 85 54
42 48 65
14 45 20
79 73 2
47 33 60
42 82 54
51 18 54
17 79 51
17 42 47
30 78 98
89 87 19
69 21 30
32 49 13
59 78 46
55 56 44
14 81 78
74 10 76
52 0 30
35 23 34
57 25 85
77 88 34
10 43 52
82 5 17
52 14 96
33 38 100
20 10 96
33 75 83
40 1 34
16 80 10
56 41 47
1 69 95
12 25 38
52 19 60
16 47 51
39 21 67
14 38 62
35 66 8
80 3 51
52 63 59
0 14 25
88 83 25
31 54 32
7 86 95
74 17 76
70 55 50
5 12 89
79 82 51
7 82 69
84 23 10
73 6 55
51 50 1
45 48 1
55 31 82
15 70 11
19 52 24
21 55 32
47 53 72
59 48 95
78 79 95
25 61 62
11 45 67
70 81 55
89 86 36
36 70 83
72 11 23
41 66 49
9 43 1
57 44 86
52 28 11
57 49 83
80 86 58
76 33 14
60 64 88
54 27 68
20 13 1
42 65 13
34 38 89
79 12 72
13 16 67
29 30 90
28 6 40
65 21 84
29 12 32
73 7 1
29 3 22
57 54 13
65 54 2
21 32 29
21 87 45
43 4 64
30 23 24
70 54 13
48 87 61
17 10 19
11 67 49
86 43 2
30 19 98
54 37 63
45 56 19
0 63 48
90 70 1
83 9 21
37 7 37
79 27 76
83 78 22
82 83 1
21 76 33
88 24 77
26 69 40
25 28 64
26 27 28
56 85 70
17 84 90
23 79 44
12 8 31
89 55 3
52 39 25
2 62 30
7 64 14
40 29 93
71 16 25
53 58 71
49 86 92
40 57 56
4 85 37
56 35 28
64 53 39
38 55 24
85 48 46
77 18 12
5 45 33
88 73 75
60 73 31
32 69 74
14 39 6
45 16 69
21 56 14
63 32 75
53 39 98
33 0 68
65 69 10
35 18 100
33 42 33
5 4 75
77 41 20
17 65 12
56 70 46
67 7 81
32 70 87
21 28 33
41 87 22
72 80 74
9 10 52
11 51 99
47 15 94
89 69 81
87 13 54
91 65 98
71 25 98
74 26 87
19 23 57
39 73 96
84 85 30
21 86 19
84 65 36
55 88 10
63 57 5
43 21 99
4 43 57
65 8 83
20 65 85
40 84 6
10 84 52
77 76 13
46 21 76
36 5 14
18 37 27
50 58 15
34 70 72
17 74 1
41 90 89
61 81 27
60 49 80
27 43 27
46 85 65
55 16 53
29 16 73
41 26 74
25 54 96
30 77 76
5 78 86
29 24 4
10 66 65
21 25 100
59 24 76
74 44 24
0 66 76
64 14 67
89 49 72
1 29 73
82 20 10
60 55 33
86 79 59
6 49 35
86 80 8
15 13 34
86 7 11
80 55 4
53 86 10
30 63 94
29 89 47
19 14 81
39 80 66
44 16 79
71 7 69
5 74 83
32 81 80
83 27 13
26 65 82
79 74 6
29 61 95
77 18 46
84 66 86
9 26 28
59 69 70
49 74 24
0 76 81
71 8 59
41 39 60
18 14 48
63 27 1
2 9 10
37 82 5
64 77 16
0 1 62
51 41 28
81 43 5
9 58 96
8 9 87
70 74 31
90 19 38
77 36 72
17 34 53
10 90 71
9 76 38
17 88 94
42 8 1
43 5 80
89 66 45
13 88 10
55 58 21
44 16 44
64 77 76
72 23 21
18 37 47
47 34 17
90 22 10
45 11 15
34 36 2
46 52 78
66 65 19
39 7 19
26 15 86
23 78 100
31 62 42
73 79 5
29 67 46
86 56 39
39 89 28
55 82 94
28 35 15
46 63 97
25 90 82
31 41 90
19 33 19
85 11 6
8 26 45
48 54 3
53 66 47
73 41 61
86 37 12
43 18 60
6 1 33
44 22 74
70 3 78
43 58 49
55 66 9
82 87 73
30 42 59
75 80 38
29 79 71
20 3 98
69 63 5
34 20 81
52 79 9
71 80 42
65 14 26
19 0 55
41 70 13
80 17 89
59 65 39
29 68 25
30 33 69
46 77 37
61 81 86
52 56 68
70 47 17
14 89 46
88 76 48
25 32 75
9 25 9
86 38 14
30 78 70
83 57 93
77 35 72
26 39 43
15 7 30
55 46 73
81 57 44
71 55 39
9 60 60
69 0 4
18 55 68
12 73 92
4 58 18
55 10 1
11 27 55
63 82 8
30 86 64
14 73 3
41 9 73
52 64 51
38 35 64
75 31 85
75 73 15
21 76 62
8 15 94
81 14 45
78 52 66
46 80 75
17 56 94
24 4 73
49 2 81
90 64 95
39 47 79
20 75 18
80 36 72
54 30 87
75 27 78
50 89 38
38 40 80
1 0 26
49 62 94
10 1 10
48 78 48
32 48 90
69 20 51
34 47 75
39 44 31
22 74 78
56 18 65
90 23 5
16 13 80
79 53 23
5 81 43
2 15 65
74 42 14
73 74 26
28 88 55
8 36 5
16 71 28
27 55 1
66 72 48
49 48 30
58 87 52
19 41 72
79 11 65
45 82 34
9 69 10
1 58 66
54 29 56
41 62 88
26 72 13
29 37 28
71 45 44
50 21 31
27 45 81
4 5 10
86 29 79
15 56 37
14 65 43
65 64 4
69 9 75
64 27 92
91 20 36
28 90 94
42 36 67
20 62 94
84 64 90
91 67 20
10 84 20
90 7 86
3 35 41
41 23 92
41 71 97
0 2 42
19 77 42
18 70 53
12 44 94
72 2 14
42 72 42
23 34 64
71 85 20
89 19 98
71 47 94
66 5 72
11 13 62
29 44 64
15 39 13
33 50 98
87 1 99
3 62 45
54 75 53
48 90 82
2 21 12
66 29 52
4 31 17
84 88 77
29 30 84
87 69 59
75 72 63
54 20 12
62 0 45
60 3 69
39 89 26
88 80 68
16 35 81
14 3 36
44 1 95
38 28 50
68 73 33
56 54 85
3 81 36
39 84 89
87 14 73
12 63 8
11 45 8
9 50 62
69 21 5
91 84 81
25 78 33
31 21 24
70 50 25
32 17 31
6 47 90
42 25 12
19 23 28
74 86 51
1 22 81
55 1 75
88 30 62
85 57 89
26 47 77
83 85 10
31 3 19
28 43 57
13 34 47
66 3 45
16 52 24
29 8 9
37 1 86
41 74 55
7 24 55
9 39 21
2 56 36
38 78 73
14 18 10
20 34 59
41 20 31
2 67 10
32 33 31
24 61 41
68 28 44
69 79 42
9 57 96
23 5 20
31 85 42
12 39 71
56 19 45
90 83 70
17 40 63
32 65 15
9 34 53
72 65 3
86 73 7
21 75 94
91 39 5
72 63 64
72 62 44
86 50 59
77 55 7
82 23 52
47 45 17
7 25 61
51 65 31
63 40 46
61 79 33
31 74 72
16 60 46
48 55 91
70 8 67
32 59 100
30 44 39
72 34 16
1 28 96
0 18 6
46 13 97
85 31 40
48 51 25
29 62 73
52 28 57
24 48 8
33 34 74
71 0 83
26 51 30
14 34 26
17 70 22
65 2 20
48 77 31
82 39 86
72 20 4
78 22 38
27 76 61
46 58 94
81 46 86
41 80 38
55 87 41
42 83 65
60 82 28
71 88 67
85 36 78
35 25 7
29 1 52
75 53 92
69 78 58
63 68 96
15 4 11
35 33 55
67 90 6
36 19 82
77 71 51
14 30 43
41 13 92
10 78 79
12 75 71
82 14 86
57 22 21
41 72 9
74 80 54
14 15 16
35 89 34
84 57 72
21 47 56
91 42 3
29 5 70
11 65 90
31 27 18
31 20 63
30 12 97
55 13 34
45 1 69
2 54 60
84 32 60
19 38 12
70 89 77
77 18 18
22 76 26
5 72 18
86 43 95
43 64 85
33 72 50
86 39 2
50 61 91
54 3 10
41 43 80
58 67 11
70 64 26
26 35 92
78 14 68
36 83 73
13 75 95
5 67 54
16 3 81
37 35 18
32 52 81
56 59 60
40 15 43
27 22 65
26 30 33
4 10 89
5 46 84
40 1 56
2 71 12
59 26 80
26 70 32
71 12 73
29 30 35
28 20 19
9 16 78
70 74 5
66 27 94
68 80 52
67 82 45
17 58 26
16 19 14
86 66 80
77 17 59
19 75 17
76 37 83
62 53 89
31 27 73
27 10 6
59 42 65
22 74 11
51 15 80
21 14 35
64 30 61
53 48 79
45 48 67
24 0 75
61 25 10
65 39 38
28 78 53
86 41 84
82 27 61
10 63 80
39 29 16
83 0 27
11 56 42
72 76 9
89 73 58
31 37 23
52 12 36
85 70 68
43 37 23
47 4 7
42 81 16
62 45 99
81 60 32
65 33 24
4 43 33
60 52 57
3 61 55
62 6 55
70 10 11
48 44 37
79 87 76
19 48 47
89 19 96
48 10 82
17 54 22
16 20 7
32 26 63
73 43 44
71 8 96
2 53 53
38 51 63
49 1 66
79 56 26
43 67 74
63 56 78
50 26 41
52 77 11
6 29 56
15 84 91
62 28 1
27 12 77
59 76 36
65 18 85
85 72 49
80 31 8
40 52 74
13 51 50
8 45 68
45 67 51
69 54 5
85 4 10
84 33 57
74 35 12
13 39 100
64 61 32
59 53 83
71 90 5
2 41 49
24 38 94
89 85 46
1 16 6
6 90 12
16 6 11
65 37 8
34 81 61
51 36 13
10 37 83
29 19 48
84 79 16
52 43 73
48 74 10
24 6 11
4 63 11
32 55 63
11 12 40
64 23 28
44 89 98
48 8 24
88 73 12
11 73 18
22 23 20
12 84 71
21 88 2
37 7 72
70 35 40
42 1 84
64 65 55
50 38 56
18 66 35
34 20 55
67 25 36
80 28 23
87 53 78
39 40 97
75 28 41
69 49 61
47 34 74
11 13 8
18 23 92
50 36 28
86 42 93
54 26 90
73 39 52
63 46 50
46 50 51
60 12 40
47 55 31
42 61 67
19 52 82
81 71 53
79 42 12
73 16 59
66 2 74
75 32 2
20 79 51
48 45 20
0 29 76
18 64 7
74 26 66
42 43 95
81 15 48
59 58 74
76 54 81
15 70 65
34 90 76
70 61 87
52 34 69
58 8 72
60 45 99
63 57 92
33 66 3
45 88 95
66 59 95
75 22 38
44 28 58
2 57 26
21 50 47
54 52 88
18 17 28
3 26 74
10 38 44
51 71 78
61 89 89
37 45 100
60 17 9
30 38 78
13 79 53
56 85 15
11 69 13
65 12 90
44 67 9
2 51 87
17 53 100
63 66 61
16 34 20
78 57 63
68 21 73
46 8 14
1 26 55
75 21 47
35 13 30
43 38 93
67 63 74
37 16 63
52 45 45
22 14 98
49 46 76
58 32 36
65 69 98
38 17 55
10 44 4
57 31 97
69 6 73
66 25 74
78 11 25
16 88 7
22 26 46
69 13 10
77 48 96
78 74 11
25 48 74
44 18 72
48 65 40
28 9 44
38 65 36
77 0 94
13 71 71
8 22 89
81 35 4
50 10 91
49 41 71
74 9 49
9 27 79
7 58 74
90 5 90
7 55 26
87 58 39
77 81 65
82 22 69
10 18 70
5 61 93
40 47 24
66 12 87
2 64 91
36 17 24
62 87 63
67 86 46
69 90 5
6 81 20
20 54 10
79 28 63
26 72 38
56 60 55
9 3 42
50 4 95
69 32 98
60 61 87
33 4 25
46 29 76
65 40 51
63 84 13
72 48 14
16 53 32
3 37 30
14 26 41
16 38 28
36 25 34
10 15 15
4 55 38
79 85 52
77 82 11
75 63 73
90 67 35
76 38 44
22 46 73
70 4 54
90 64 26
79 69 45
83 74 26
65 20 11
50 86 55
84 15 23
31 25 67
39 81 63
62 48 21
45 8 68
56 65 17
27 21 41
23 59 34
3 2 67
84 76 44
23 26 65
76 34 45
19 13 26
27 44 99
36 81 34
73 59 68
56 35 83
73 77 48
43 74 2
7 40 77
47 67 86
41 28 84
65 66 50
60 88 20
46 82 26
58 76 45
2 61 90
16 10 5
2 53 41
90 8 47
63 55 27
59 52 96
19 45 57
13 61 48
30 28 30
45 58 39
33 8 1
76 22 99
54 64 57
30 2 47
4 85 68
9 15 75
3 86 87
69 67 47
87 23 88
53 35 44
26 48 61
72 16 96
12 13 62
7 51 2
70 0 66
8 25 24
15 7 76
27 22 21
59 30 96
47 28 24
6 27 87
39 75 89
30 79 41
91 70 31
61 79 19
81 59 70
56 34 19
16 22 74
51 34 19
34 71 74
78 31 55
89 73 82
47 71 78
37 1 41
34 79 50
74 58 85
54 22 71
51 61 65
72 2 85
50 11 3
24 36 8
30 62 87
87 61 35
53 79 82
81 80 25
4 47 97
42 18 29
47 49 19
58 89 50
70 11 94
21 86 26
39 13 84
1 18 34
49 20 47
17 26 92
24 35 72
74 23 94
31 49 2
43 77 37
0 50 69
38 83 54
1 24 8
20 80 62
68 7 56
40 41 46
52 87 23
89 29 20
79 38 85
26 55 88
14 77 37
76 28 95
31 74 69
50 15 45
51 85 87
31 82 40
13 90 37
77 64 29
67 82 25
47 27 86
88 0 7
16 63 79
50 23 91
81 18 86
19 3 15
65 31 80
70 27 56
44 76 35
38 4 34
19 43 67
52 80 97
34 65 27
10 39 22
62 52 29
90 18 8
43 76 83
53 85 7
21 32 6
76 23 5
30 69 51
73 45 81
25 4 65
29 27 81
19 60 30
12 48 2
29 54 39
79 5 54
62 85 49
32 14 57
54 8 94
53 30 42
22 34 37
82 50 31
5 75 19
16 35 8
64 74 7
28 0 25
7 80 69
48 21 15
82 56 38
48 0 59
90 60 85
57 37 13
58 87 92
11 2 52
21 87 21
22 60 60
32 33 22
27 73 15
9 30 38
65 90 23
55 20 23
0 48 52
37 65 8
4 13 39
74 43 76
84 5 29
21 87 11
34 24 70
22 81 56
17 18 91
35 83 11
37 61 64
27 62 59
14 39 40
73 4 80
90 44 52
9 2 12
39 1 39
8 2 8
54 73 90
60 13 74
1 65 27
45 20 45
1 66 59
49 58 20
8 74 71
81 83 98
0 11 45
6 81 27
7 46 62
51 10 5
19 0 56
53 76 5
75 8 34
23 4 25
39 50 56
45 30 27
69 65 47
6 50 1
32 81 100
26 0 82
86 82 73
64 11 97
11 87 70
89 84 34
56 5 21
69 44 47
59 66 44
34 22 83
33 32 68
22 39 38
61 71 31
41 78 21
50 7 84
70 61 26
68 75 55
55 25 63
74 45 40
73 55 31
32 24 71
34 18 50
13 11 70
25 3 87
59 90 65
39 16 55
20 21 16
72 60 25
55 14 68
59 72 49
49 61 22
52 30 96
66 62 52
72 74 8
73 77 30
20 81 7
3 35 65
9 71 19
44 5 62
79 37 23
40 62 52
23 82 91
37 71 44
11 79 66
91 25 60
2 75 37
55 85 52
56 81 57
59 14 65
56 49 61
52 77 42
17 35 21
59 90 41
0 15 19
80 3 30
18 30 77
28 1 54
85 84 59
53 12 5
15 59 79
70 42 6
45 87 20
1 59 61
88 1 97
4 35 9
89 10 32
39 43 67
65 69 58
78 61 17
46 36 78
29 43 19
52 25 62
47 1 48
37 85 96
6 7 52
90 27 97
39 67 87
22 8 80
4 48 50
27 82 14
32 13 28
82 19 10
20 8 13
29 81 35
56 33 89
79 8 35
50 69 99
66 63 87
91 49 71
73 4 87
23 21 97
39 2 60
35 61 96
38 10 86
44 55 65
20 90 23
48 29 73
0 4 16
84 40 82
26 49 2
31 39 90
1 13 84
9 39 89
25 88 96
27 48 24
52 43 54
91 25 63
58 23 34
30 63 52
78 5 56
85 48 3
67 13 24
77 45 66
56 59 30
56 59 73
77 79 42
51 8 73
4 25 40
85 5 76
21 11 8
26 89 75
13 78 41
77 36 5
46 26 4
87 75 28
91 71 5
8 49 80
77 60 75
4 68 50
58 75 42
43 84 22
55 17 86
63 80 72
90 48 47
54 36 3
28 33 46
36 54 75
83 80 73
25 73 33
89 7 50
78 2 93
38 37 40
13 50 74
72 19 96
50 33 77
72 16 69
74 11 99
25 63 5
49 51 82
42 52 48
30 9 25
66 67 49
27 28 8
61 64 39
69 43 63
19 17 14
36 57 15
71 70 72
91 79 85
84 67 37
27 29 61
78 89 16
38 20 56
4 82 26
72 14 50
20 35 21
73 5 61
63 84 8
35 64 83
14 67 54
56 28 75
82 63 44
62 83 36
61 81 15
73 58 91
10 76 85
82 80 70
50 39 59
79 52 18
17 39 57
89 80 32
50 73 17
9 18 50
32 70 2
38 46 84
62 43 63
13 71 94
82 56 59
77 63 69
47 89 26
6 23 96
15 24 72
9 90 6
85 37 5
15 73 71
81 18 3
72 4 6
39 80 32
82 40 36
0 1 65
75 40 66
3 78 87
28 46 51
49 19 53
6 60 75
32 80 7
33 4 22
1 18 100
89 66 33
72 38 64
6 5 79
49 86 61
35 12 67
51 22 45
54 72 56
48 12 69
17 6 32
51 5 16
27 60 35
11 58 38
3 89 61
43 66 77
49 60 98
12 32 28
43 73 93
18 89 60
23 45 43
55 79 97
67 10 78
73 20 50
9 52 31
17 48 14
84 74 61
39 40 21
24 49 80
66 68 77
19 74 28
66 53 79
89 25 72
69 57 28
91 48 97
27 28 65
65 84 17
29 4 46
63 76 58
10 32 66
33 84 18
75 52 9
62 35 24
42 64 58
84 89 16
62 82 20
21 79 93
34 47 12
28 1 45
58 39 2
32 28 77
86 13 63
14 30 64
48 82 19
67 51 71
91 3 45
73 6 94
25 41 34
51 8 43
5 71 96
18 75 63
17 9 47
44 37 44
48 56 39
29 12 48
50 59 74
33 36 8
30 33 36
26 87 16
53 82 40
2 53 75
75 76 30
29 37 49
53 32 56
21 34 43
8 83 5
63 64 48
35 86 69
11 67 27
29 11 23
15 76 100
41 42 6
5 8 91
1 34 17
12 46 51
37 52 14
58 59 49
52 9 35
23 45 2
39 8 22
83 55 6
31 51 9
20 86 26
18 86 96
17 46 98
2 0 31
24 53 27
68 25 57
86 48 52
62 42 42
42 88 20
54 64 70
71 36 44
41 53 52
7 68 96
74 65 67
16 11 55
87 34 100
19 79 100
26 73 16
57 27 84
83 45 42
21 63 52
60 8 67
16 7 16
62 50 14
49 63 3
19 23 26
64 80 71
49 54 43
55 75 73
13 86 85
88 21 48
13 48 10
23 66 76
37 26 87
19 36 28
75 71 43
20 82 19
0 33 15
82 50 66
86 37 40
89 19 90
58 20 29
67 34 90
72 77 92
55 37 11
27 44 73
17 1 98
87 17 78
47 20 54
43 55 89
36 55 16
21 1 77
31 52 71
45 76 30
75 26 70
13 54 38
0 58 40
36 73 62
19 11 26
73 68 65
13 25 94
46 77 20
51 72 18
8 77 81
43 19 77
14 52 17
73 64 64
31 37 3
39 53 78
24 41 29
38 7 58
84 30 40
47 10 69
23 34 8
4 79 64
74 3 17
81 30 82
86 44 27
83 53 57
8 37 24
41 22 20
22 70 54
75 88 3
6 14 8
1 45 56
11 84 19
82 22 21
4 76 65
26 27 3
49 24 62
53 38 63
34 15 37
5 33 54
38 62 67
75 45 72
36 75 89
31 75 46
66 25 46
27 31 35
3 43 43
46 34 88
85 7 33
89 30 87
80 75 16
36 20 61
91 13 32
77 69 12
88 83 69
41 40 34
73 71 96
27 50 96
8 53 87
23 11 90
87 0 36
63 64 52
3 59 60
27 75 44
2 18 9
71 50 83
52 73 60
83 6 51
19 72 3
53 8 24
28 63 71
19 54 11
21 84 85
64 76 46
0 21 57
25 11 50
79 21 69
41 40 61
47 85 76
9 21 71
36 1 79
19 39 19
59 33 59
31 47 51
44 86 88
67 80 76
5 39 63
14 8 94
34 90 61
88 18 22
