93 100038
13 29 23
31 41 61
0 36 75
15 26 9
49 85 20
42 50 97
59 80 97
42 91 98
25 59 25
48 64 21
58 59 98
32 68 19
51 56 77
23 81 56
63 79 42
39 47 10
30 79 97
61 89 93
14 64 45
50 56 46
48 76 31
39 49 56
25 73 81
6 64 55
46 62 41
7 78 14
12 60 19
0 2 90
4 8 75
4 49 76
64 72 6
31 48 77
14 57 5
13 77 40
17 73 91
39 61 66
74 77 47
6 76 65
14 18 50
46 74 51
47 54 16
25 37 20
21 91 86
38 61 35
74 79 93
32 75 35
6 18 60
24 64 92
13 31 45
29 85 25
13 91 96
83 89 64
27 64 9
18 77 46
19 53 66
20 68 14
25 80 97
6 30 70
40 70 31
22 84 50
46 69 57
10 36 55
54 71 93
12 67 35
68 85 7
23 42 77
71 92 7
41 89 98
5 56 96
39 68 82
43 74 67
6 83 81
18 31 51
2 76 50
1 72 55
5 49 56
49 53 27
80 89 80
11 45 20
12 21 40
12 62 41
47 63 78
35 54 11
18 84 62
54 76 63
2 28 9
78 85 54
6 37 86
0 14 19
62 70 2
49 65 37
34 86 56
38 63 57
16 22 31
62 82 12
14 32 82
36 44 87
2 83 66
38 75 67
10 38 77
27 68 77
62 84 58
11 52 36
33 64 41
47 70 94
35 61 27
9 38 46
59 65 84
20 82 46
7 58 31
11 54 82
16 36 87
43 76 89
30 50 1
66 83 3
84 89 23
49 72 53
2 37 71
7 60 77
42 76 58
9 50 56
41 72 63
9 91 57
26 46 62
7 70 41
16 29 47
33 59 47
16 89 98
23 66 16
55 88 23
63 64 2
51 82 38
6 8 41
22 62 21
26 39 22
26 58 72
62 91 74
28 89 52
50 82 7
7 14 82
17 56 5
1 28 82
5 34 67
40 50 48
57 80 48
23 78 26
11 61 98
29 77 52
31 74 38
66 90 19
38 46 22
2 85 88
7 67 93
6 61 25
46 59 11
64 71 49
4 46 46
7 19 52
24 49 52
63 71 18
48 58 43
30 71 73
20 55 47
40 57 64
46 54 17
31 81 54
21 71 52
9 23 57
4 41 52
22 64 43
79 92 29
31 42 99
6 68 41
19 33 32
81 89 15
53 86 19
56 65 49
44 58 55
57 82 70
28 62 53
13 23 21
31 35 59
30 59 39
15 39 57
3 32 63
54 61 23
18 69 22
72 74 50
15 80 58
79 87 35
6 63 47
50 67 18
4 48 68
9 69 1
23 75 54
29 33 79
8 65 6
13 78 78
2 10 48
2 70 99
25 36 12
17 36 22
1 6 26
36 82 58
72 81 66
3 37 6
8 19 11
26 31 49
0 8 68
50 74 34
42 63 91
17 89 33
25 31 18
74 83 25
23 51 3
29 40 95
10 78 94
11 92 53
18 30 43
3 92 63
8 74 68
43 56 55
10 30 53
33 58 90
68 79 5
25 45 74
9 32 95
21 80 90
6 36 48
40 76 9
9 90 73
41 52 29
26 38 65
16 69 64
15 65 69
50 81 50
50 83 96
12 75 89
65 73 30
60 91 25
52 80 82
57 62 87
17 38 44
32 88 29
1 68 99
23 60 65
9 85 79
18 78 60
40 90 65
51 74 14
12 27 18
7 45 13
49 59 35
38 86 39
5 26 43
1 61 59
44 48 9
5 67 44
12 39 28
13 15 48
36 48 19
0 80 78
24 31 91
15 70 12
42 75 50
32 44 80
49 54 41
19 20 65
37 64 24
25 47 96
73 82 82
9 92 95
12 34 34
28 88 14
16 30 85
29 64 34
11 58 14
15 26 90
31 80 70
32 56 90
71 78 56
88 89 6
2 41 3
3 17 23
34 87 70
8 30 95
22 63 59
10 15 64
45 72 46
29 76 44
3 19 69
47 88 82
4 33 28
35 79 15
9 15 33
40 92 87
55 82 21
39 88 92
22 56 19
39 86 19
0 39 23
31 75 76
56 59 98
73 89 98
58 91 67
11 24 29
24 89 45
4 28 34
36 69 91
2 48 19
11 26 75
12 43 96
59 76 5
7 61 91
43 48 82
10 61 8
2 9 64
2 50 65
68 71 32
64 65 47
36 62 51
75 84 17
28 49 35
61 85 1
37 78 56
11 21 81
60 73 88
62 63 67
2 4 70
33 84 51
34 60 71
0 58 49
4 35 50
35 40 36
52 70 36
1 39 3
20 61 55
42 53 21
27 40 46
10 68 24
50 66 10
59 85 67
10 12 92
58 81 72
1 51 13
1 92 14
6 74 19
28 56 51
76 91 37
68 80 94
17 23 4
52 65 42
20 56 61
24 62 46
23 45 25
7 32 46
26 78 82
62 70 83
10 63 30
50 61 16
33 91 67
68 73 54
1 7 91
58 76 78
6 28 24
30 36 26
16 61 40
17 37 60
35 49 98
15 57 45
54 79 11
26 32 87
31 55 93
10 77 86
33 45 72
50 75 72
34 62 93
48 76 7
63 91 28
26 85 98
30 91 83
54 74 17
4 18 15
90 92 75
21 89 16
41 51 21
24 81 72
15 54 97
50 70 78
48 90 63
21 50 61
55 69 54
13 50 71
61 65 18
56 85 59
6 49 96
46 88 83
8 80 76
12 86 61
47 68 48
30 38 48
20 41 72
3 69 50
25 92 83
10 48 41
46 81 43
54 83 79
65 67 28
21 57 77
31 65 6
5 68 82
28 36 68
3 62 10
8 75 82
12 81 67
27 71 1
70 89 18
3 4 5
69 85 23
56 92 75
6 37 62
47 75 64
52 57 69
0 84 10
36 42 17
20 48 88
19 72 68
27 85 57
2 42 41
3 18 61
21 64 93
1 79 47
9 55 26
76 78 70
8 51 31
17 70 88
41 79 79
2 35 1
59 65 60
8 53 77
25 63 38
85 90 87
34 52 47
21 59 99
1 33 52
6 15 57
9 69 82
59 77 70
2 47 11
41 91 89
7 70 17
8 46 37
43 47 74
16 48 73
26 56 2
10 62 73
27 32 22
19 21 79
42 47 43
8 48 83
1 86 63
49 86 85
64 76 19
31 91 18
18 57 69
35 87 69
23 37 1
7 84 73
47 48 65
49 79 45
7 26 68
51 55 69
11 73 84
60 65 40
36 58 95
40 64 80
75 80 61
20 72 27
2 56 73
26 65 64
38 60 54
56 72 92
4 58 32
75 92 71
12 13 43
28 67 23
47 55 81
64 85 81
70 81 45
14 68 7
24 63 84
42 49 65
58 75 70
13 40 1
4 53 38
21 83 38
53 64 44
40 71 96
44 77 81
20 79 43
7 86 95
26 41 13
13 42 47
30 37 64
14 24 85
10 86 12
14 82 63
2 34 68
58 70 76
45 46 61
24 68 54
47 62 97
48 77 45
15 92 44
10 81 18
14 77 69
54 75 55
4 19 53
53 71 60
20 86 59
46 75 65
26 48 29
13 49 63
30 85 81
70 83 67
88 89 87
18 35 13
19 52 34
54 68 15
86 90 22
2 22 34
3 56 32
2 80 12
21 42 13
27 67 96
1 76 17
4 14 59
35 60 46
18 88 24
23 70 29
59 62 30
26 43 35
43 73 35
78 89 16
84 88 42
77 85 21
18 90 70
51 88 97
59 64 76
17 60 18
44 89 40
8 84 8
16 86 44
24 41 55
23 65 35
2 87 28
42 85 14
45 58 20
17 55 24
65 90 10
48 60 10
33 68 3
0 83 2
6 7 33
41 64 15
10 44 85
24 53 65
13 20 18
12 75 65
17 57 70
32 47 4
8 40 59
61 68 78
33 63 9
17 69 80
41 78 71
7 76 49
16 35 55
14 55 40
32 61 60
25 64 76
1 32 44
0 90 18
41 71 31
23 84 61
7 69 9
13 27 34
83 85 53
32 54 20
13 29 80
73 92 22
30 65 98
83 87 99
21 22 30
17 76 96
21 82 81
5 33 35
22 63 35
6 9 55
4 91 9
63 77 53
46 67 92
12 46 20
13 22 40
29 76 20
0 87 70
3 29 9
20 59 9
44 67 11
48 76 88
9 27 19
21 75 14
72 85 79
20 71 19
11 24 5
28 54 5
11 84 56
13 75 24
14 57 62
4 47 60
19 39 67
51 59 1
2 67 45
6 16 71
10 22 56
61 92 17
62 68 37
11 36 15
29 42 35
60 88 22
34 65 41
13 87 34
52 75 6
32 75 92
20 66 25
43 60 68
5 52 61
0 5 14
27 64 66
26 88 46
35 47 52
45 52 93
68 85 64
71 92 64
62 75 53
34 72 57
0 70 35
36 88 93
44 71 79
49 53 84
23 62 5
20 73 41
76 91 13
26 35 11
0 12 30
17 42 30
18 24 68
0 72 81
2 28 66
3 45 87
42 67 53
22 41 6
9 41 51
9 82 52
29 44 57
60 90 44
28 68 37
0 65 41
4 30 25
9 43 97
70 82 59
18 75 6
2 81 77
24 33 31
19 51 26
3 57 97
62 82 69
49 58 54
15 16 20
51 75 79
86 91 60
53 65 58
44 78 95
6 40 10
16 34 98
33 64 98
4 25 31
47 78 12
35 61 84
84 87 34
40 43 89
50 85 12
42 74 69
39 78 22
10 89 72
50 87 58
13 65 5
7 70 98
41 70 47
22 60 32
8 85 46
48 49 38
47 73 18
14 47 16
15 64 37
81 85 4
23 66 73
24 42 93
11 18 78
21 60 1
6 8 98
8 87 92
5 30 5
5 71 6
13 60 11
48 61 48
17 56 62
47 85 28
28 41 38
22 55 38
13 21 56
26 51 89
79 83 24
66 90 76
10 65 21
45 81 2
5 83 16
37 70 59
22 57 84
39 87 84
46 59 68
13 14 16
65 86 54
52 62 39
18 60 17
15 71 53
19 77 38
63 71 75
21 67 17
46 52 28
14 56 78
15 73 99
65 79 14
21 69 63
5 39 67
6 56 88
28 48 54
13 69 73
30 64 90
35 46 95
37 77 75
19 91 94
5 32 27
10 14 32
48 63 70
25 29 53
21 64 69
9 14 1
4 92 47
19 84 54
63 78 91
39 46 59
17 29 63
10 67 43
50 65 29
19 45 99
54 61 80
2 54 27
3 90 98
36 66 13
5 87 84
28 55 70
60 75 4
3 83 58
60 77 50
11 85 94
27 51 48
50 60 35
67 90 35
29 82 28
21 30 84
6 27 43
40 67 4
44 63 55
8 58 23
13 30 94
17 36 79
60 89 60
43 59 60
3 37 63
41 55 34
33 42 18
34 59 39
48 92 3
4 63 2
24 27 80
29 48 13
8 72 79
49 50 30
66 80 30
32 40 69
34 71 49
68 77 16
25 43 85
6 34 59
41 50 40
58 80 40
44 70 71
62 86 25
49 52 76
16 67 75
82 88 42
17 82 23
36 70 81
75 92 47
8 67 85
74 88 52
27 53 70
32 35 75
4 70 18
56 82 5
41 64 96
9 83 90
57 58 25
12 25 29
28 38 8
16 21 80
55 78 10
47 67 67
30 37 40
66 89 92
28 91 19
15 58 59
65 66 47
21 54 23
36 46 30
88 92 11
14 92 3
20 91 29
55 73 16
31 66 71
66 82 52
70 88 37
4 26 69
37 62 35
54 92 35
56 89 21
11 15 24
28 45 24
28 86 25
4 19 29
21 49 29
47 72 10
4 79 80
19 69 14
7 11 85
12 34 91
30 44 56
14 89 55
20 47 80
36 53 46
28 40 30
12 85 29
17 67 34
35 79 72
36 55 92
20 40 40
3 70 91
2 53 70
37 69 51
42 51 56
11 12 76
26 62 61
13 63 95
53 78 52
58 60 57
35 91 82
0 51 90
27 89 19
15 41 24
67 87 5
68 69 43
20 54 96
59 76 62
44 62 98
50 59 51
11 75 24
12 92 45
17 74 50
13 68 65
69 86 37
51 52 42
23 36 20
11 19 92
28 49 92
3 75 34
7 81 19
27 45 97
26 69 77
79 91 78
34 58 82
24 65 51
9 73 44
50 54 57
47 57 21
16 52 35
83 90 23
10 66 35
42 53 78
63 89 63
8 52 45
42 92 6
25 81 56
50 66 67
34 51 15
17 81 66
52 63 53
1 92 71
6 74 76
41 49 56
24 60 57
23 43 36
23 84 37
8 64 55
47 52 27
26 76 93
48 88 98
14 26 25
67 89 27
30 34 37
17 35 71
6 28 81
8 59 61
12 65 46
16 61 97
14 21 31
30 75 11
10 75 97
50 73 83
39 66 93
6 81 92
62 73 7
76 79 60
29 47 5
1 10 15
7 37 46
45 55 17
62 85 17
50 68 89
37 42 1
64 82 3
4 18 72
36 38 6
5 18 76
9 39 5
41 51 78
5 59 77
6 35 97
7 90 57
29 42 11
12 72 62
31 58 47
20 27 73
36 91 17
10 34 42
9 51 15
46 86 94
11 48 1
46 84 21
34 77 27
12 84 72
25 49 63
38 73 78
1 17 31
32 87 78
11 50 47
29 56 67
16 32 52
82 84 86
10 46 52
38 85 88
74 84 96
78 90 81
35 69 2
28 73 7
33 55 12
12 79 78
64 91 65
34 91 83
0 29 10
31 65 63
18 41 48
9 48 67
20 32 16
20 92 67
10 41 58
27 71 58
3 4 62
35 64 8
7 20 11
24 91 12
11 57 63
16 39 68
12 33 83
28 87 63
7 22 57
8 39 78
59 68 38
60 61 29
33 62 28
69 80 86
73 86 71
4 42 11
17 66 26
4 73 78
53 84 84
40 60 69
1 77 31
19 63 12
61 77 34
31 43 58
33 74 38
7 17 63
33 76 84
81 92 20
17 61 32
0 91 83
36 49 90
23 25 75
7 70 74
8 46 94
22 60 8
64 74 30
49 82 23
68 70 81
17 73 42
1 84 47
24 52 33
23 76 13
28 89 85
43 79 19
0 45 88
31 91 75
15 35 22
23 78 59
24 54 79
6 18 11
64 69 36
16 92 28
21 33 32
21 74 33
17 68 48
48 73 34
72 82 25
24 66 89
39 56 23
11 81 2
30 69 60
31 45 80
83 91 61
15 30 28
4 56 43
21 86 43
62 67 56
6 13 17
10 19 2
46 71 54
13 26 2
13 86 53
48 68 40
4 58 89
20 24 43
54 64 4
28 67 80
63 83 61
39 51 29
22 81 80
5 49 7
6 25 27
5 90 8
6 66 28
15 44 84
86 88 57
21 81 49
39 53 75
6 68 74
29 36 60
11 88 18
43 69 24
31 52 96
17 46 43
54 59 10
71 89 10
72 91 87
39 65 85
6 20 33
28 72 50
20 21 95
21 35 54
18 79 19
23 92 91
11 42 23
39 58 45
10 38 28
35 51 14
14 75 80
18 81 65
77 78 62
50 79 61
16 77 39
18 74 25
8 36 48
16 19 34
27 63 34
19 52 91
51 72 25
5 22 8
18 86 35
49 57 46
16 72 45
34 78 65
0 76 43
23 70 86
54 80 82
7 14 33
26 43 92
43 73 92
15 29 95
25 43 61
0 69 3
1 71 80
9 47 59
6 53 85
42 83 25
16 26 50
65 78 57
14 46 35
32 52 55
31 76 35
34 83 35
25 55 71
5 29 24
40 45 5
58 92 26
67 70 82
29 72 9
65 90 67
0 23 8
32 45 15
40 47 51
7 62 50
8 38 70
47 86 93
15 17 61
66 87 22
34 37 40
2 51 24
3 27 44
65 83 27
7 23 95
1 78 96
57 70 11
48 55 73
31 83 51
67 75 52
71 81 37
4 84 50
3 20 4
51 86 57
89 91 2
73 78 23
42 92 87
44 58 6
29 79 25
81 91 12
5 38 86
12 51 71
13 27 91
27 41 5
15 82 55
11 77 97
42 87 93
27 43 51
61 83 12
11 27 10
28 57 10
29 74 31
64 75 68
38 52 87
35 36 1
4 50 65
4 91 66
32 66 87
51 62 6
11 29 56
27 36 11
26 79 41
30 56 42
35 38 47
54 60 99
42 51 32
9 25 30
44 67 68
62 73 88
45 82 16
64 70 74
68 76 59
12 56 14
26 72 1
38 47 93
18 20 57
21 75 71
19 35 5
29 30 82
26 33 46
27 50 67
10 78 45
28 64 26
37 83 83
42 65 88
1 3 56
68 88 69
47 91 12
56 79 2
52 73 17
44 62 74
20 64 36
59 86 2
28 66 72
11 36 72
43 56 6
2 60 62
51 71 68
20 66 82
18 73 41
21 80 41
25 86 26
86 89 95
0 56 36
17 86 36
4 52 87
9 34 92
52 87 73
1 56 40
18 66 1
24 84 77
60 83 85
3 87 20
43 51 12
17 88 82
84 85 69
51 66 74
37 90 99
25 40 31
52 80 33
66 81 95
9 85 30
24 77 37
28 73 88
0 10 41
21 46 26
48 86 28
0 68 19
32 90 26
7 8 82
41 49 32
24 79 83
13 46 36
27 52 89
32 34 94
1 61 10
82 87 34
33 48 53
68 90 91
16 76 31
25 35 37
56 81 24
24 31 42
40 85 22
41 61 42
16 20 99
13 58 46
17 54 97
66 86 65
16 78 77
32 85 32
51 73 90
23 57 68
25 47 47
8 78 87
58 84 2
15 16 77
14 40 57
13 51 6
30 46 23
40 80 28
8 30 46
8 71 47
11 60 11
30 48 69
16 73 83
84 87 91
18 39 2
32 39 37
10 87 83
54 91 54
22 48 79
56 88 40
73 77 39
52 53 34
54 84 14
27 81 22
14 47 73
21 60 58
5 30 62
5 71 63
28 39 49
11 67 27
29 73 47
13 60 68
47 85 85
12 43 47
79 81 35
13 19 67
32 46 53
19 22 38
36 52 38
38 83 18
42 89 3
22 55 95
79 83 81
22 53 22
27 35 27
62 92 9
45 81 59
69 90 50
55 91 34
29 68 53
11 62 33
2 6 94
31 84 89
21 67 74
1 41 27
5 37 78
5 78 79
9 58 7
17 32 68
29 80 63
1 43 73
53 89 54
20 44 2
19 87 32
2 57 32
60 68 45
79 90 97
10 72 94
67 81 30
33 79 8
2 59 78
25 68 65
1 36 33
4 90 58
60 80 55
35 37 39
44 56 96
7 34 43
42 50 24
8 10 63
1 48 43
27 37 49
31 43 34
61 77 10
16 63 64
36 66 70
9 67 69
40 72 55
60 75 61
13 84 7
27 49 59
30 79 24
67 88 46
33 86 24
25 34 80
22 38 33
25 73 8
58 71 35
26 75 85
76 83 73
66 73 71
44 61 66
53 60 9
41 43 81
75 83 42
8 58 80
13 38 12
33 40 29
58 85 91
64 88 62
8 68 17
30 86 40
31 62 60
20 29 13
7 36 65
12 18 70
66 80 87
21 45 18
21 86 19
4 75 69
9 28 90
57 63 76
62 86 82
5 56 23
6 32 43
32 33 86
31 57 66
30 81 46
15 61 64
32 72 14
51 60 72
38 70 51
20 84 70
39 70 55
61 62 21
4 70 75
2 32 55
37 48 36
30 37 97
6 39 59
77 83 32
28 91 76
12 76 24
47 58 11
43 81 10
21 54 80
53 76 87
4 24 80
16 82 9
28 33 71
0 30 75
70 88 94
20 43 45
18 91 5
41 79 30
28 45 81
23 63 76
28 86 82
19 67 25
11 54 9
12 30 29
30 42 67
52 54 72
21 49 86
27 80 14
10 91 15
3 15 91
3 54 19
8 36 24
25 65 35
39 72 77
1 33 3
61 64 43
5 70 55
77 90 48
50 91 47
49 74 26
12 83 40
4 31 96
69 77 32
7 72 14
39 84 87
12 85 86
1 86 14
27 36 92
15 27 25
27 75 20
7 14 9
6 10 14
61 78 99
9 64 39
10 47 66
15 29 71
16 43 30
17 60 51
25 62 87
19 76 87
24 58 92
13 25 45
43 44 77
10 59 76
15 41 81
50 57 62
17 72 61
56 60 33
1 42 65
75 80 12
41 81 52
8 55 50
16 57 86
69 86 94
19 30 92
7 21 25
5 41 10
22 71 10
58 63 11
67 82 68
34 56 66
7 74 36
43 51 93
43 92 94
31 42 26
14 72 77
15 48 97
75 77 64
3 39 30
6 12 36
41 88 68
62 64 2
33 75 52
64 80 38
0 90 51
18 61 88
75 89 74
39 50 48
12 70 97
22 78 26
80 88 50
54 65 69
67 89 84
1 44 87
6 26 92
41 42 73
72 88 60
58 72 73
80 90 96
13 39 77
12 63 57
32 66 63
35 55 27
2 70 26
37 86 7
7 42 97
7 83 98
3 46 46
78 86 70
38 62 27
44 84 48
18 27 73
30 75 68
6 77 30
80 83 56
29 86 17
29 45 16
37 47 52
62 71 18
13 90 15
4 62 51
55 70 43
27 67 47
62 83 28
31 44 48
70 85 64
2 24 31
51 76 38
86 92 19
21 85 11
26 33 22
22 87 88
62 85 74
13 44 20
18 32 43
70 78 24
21 87 57
53 68 63
18 90 21
20 83 62
3 53 62
26 45 32
78 91 13
6 84 46
70 80 70
50 88 17
38 71 89
86 87 25
42 77 74
9 51 72
19 59 1
24 41 6
29 54 78
0 15 11
17 45 11
35 57 49
70 73 30
7 13 52
51 83 54
2 91 98
78 88 92
43 70 38
44 86 70
67 74 95
10 85 37
0 27 21
17 57 21
1 68 26
36 84 7
55 72 65
77 84 70
8 81 11
31 34 53
66 91 35
19 56 53
7 8 58
51 78 60
42 84 90
1 80 36
10 39 42
16 37 79
33 67 79
49 61 8
16 35 6
16 76 7
20 44 83
7 20 68
77 79 76
30 53 39
70 82 92
32 44 7
49 73 18
8 37 62
25 47 23
57 88 80
57 69 30
24 43 28
23 67 8
48 52 19
17 66 83
32 56 17
19 32 2
19 63 69
24 45 74
15 67 18
33 74 95
85 86 82
21 24 27
34 89 43
47 88 9
57 83 86
0 87 21
40 51 13
23 81 64
24 57 84
41 68 34
19 75 79
47 90 55
15 21 23
31 75 3
14 45 3
14 64 53
56 59 25
22 60 65
39 49 64
64 74 87
4 49 84
14 57 13
4 47 11
19 39 18
36 69 18
24 52 90
23 35 69
63 74 56
19 41 64
32 65 79
31 89 59
25 37 28
39 44 70
21 72 44
6 18 68
28 51 35
72 80 36
13 31 53
29 85 33
30 67 71
35 47 3
23 30 75
3 38 22
22 65 8
27 47 13
49 89 96
25 32 34
38 56 49
56 68 87
6 13 74
28 65 91
7 87 84
48 68 97
26 83 3
20 63 28
11 35 64
39 51 86
6 66 85
45 47 50
44 71 30
1 14 58
35 54 19
3 45 38
11 88 75
43 69 81
10 24 29
27 54 29
32 36 34
19 43 86
36 73 86
3 47 84
12 16 54
17 39 60
34 69 60
52 81 98
25 41 96
1 9 64
2 64 24
42 62 10
24 76 29
58 88 15
10 77 13
34 62 20
68 87 37
42 64 56
41 60 61
24 88 39
33 47 45
65 69 52
27 61 45
31 67 30
17 92 44
26 85 25
2 18 29
24 30 34
55 76 21
51 70 36
58 83 21
27 63 91
66 85 57
0 74 54
5 22 65
23 66 24
32 38 56
7 14 90
69 70 73
73 76 58
22 45 25
6 49 23
16 24 61
46 88 10
32 50 66
4 75 45
66 90 27
57 63 52
23 61 30
25 92 10
61 79 1
71 74 78
0 81 70
4 87 55
58 92 83
77 88 2
0 23 65
4 29 50
70 91 18
84 91 53
20 55 55
50 89 31
19 79 35
73 83 74
42 78 88
39 82 41
33 61 77
5 24 87
38 82 10
57 70 68
9 23 65
20 48 15
61 76 53
11 20 51
28 50 51
8 89 65
61 86 17
13 71 70
2 3 40
14 92 36
19 74 41
15 68 56
59 72 27
89 91 59
55 92 99
11 22 97
62 64 83
10 57 30
2 5 86
17 29 14
17 70 15
35 41 52
31 35 67
4 36 66
3 32 71
20 62 71
28 45 57
8 53 4
12 49 55
30 61 93
10 69 40
19 28 46
37 74 78
3 73 45
4 89 77
52 64 12
9 11 31
41 91 16
28 57 67
45 87 67
29 74 88
12 42 15
60 77 1
43 88 2
17 24 20
52 66 58
3 85 55
43 49 47
44 65 79
5 82 41
44 63 6
76 85 13
46 56 47
50 62 32
45 80 27
49 86 12
11 78 5
9 25 87
21 73 82
69 89 18
25 79 67
36 63 16
41 86 22
5 84 87
3 78 15
27 48 78
17 79 77
27 87 6
0 47 4
36 65 62
8 62 66
66 72 90
9 76 25
67 87 38
43 54 17
56 79 59
18 71 52
36 58 22
19 88 73
7 38 5
12 20 10
0 3 82
11 75 57
10 71 62
15 53 67
68 79 13
42 56 32
25 86 83
6 36 56
36 70 32
40 76 17
45 89 89
0 15 92
47 55 8
17 45 92
64 85 8
60 79 23
32 76 27
67 92 8
18 66 58
41 54 83
24 63 11
10 25 67
50 64 54
16 62 32
52 80 90
25 40 88
57 62 95
4 72 15
5 14 41
41 47 43
24 77 94
58 77 43
9 85 87
12 27 26
15 60 83
0 68 76
15 58 10
3 51 16
3 10 15
5 7 1
58 70 3
26 84 17
4 67 21
12 22 32
8 76 98
43 58 85
2 29 1
21 51 53
8 18 93
40 78 39
49 56 95
11 58 22
29 64 42
30 46 80
13 51 63
15 67 99
48 91 28
88 89 14
2 41 11
55 70 19
11 60 68
39 76 90
62 83 4
45 72 54
70 85 40
46 87 2
9 56 42
11 12 27
28 42 27
12 89 99
52 53 91
27 79 33
14 45 84
18 51 69
7 49 89
5 28 73
6 45 94
53 78 3
27 81 79
61 80 39
3 14 83
47 83 96
33 77 43
30 92 24
4 69 43
9 10 47
4 88 93
4 28 42
2 48 27
55 77 35
27 33 38
0 34 37
27 74 39
2 50 73
3 67 94
4 81 53
11 19 43
28 49 43
17 18 69
18 58 85
53 75 55
4 83 99
20 49 53
59 71 19
55 91 91
27 28 44
31 34 29
61 68 5
6 91 38
46 89 24
3 21 99
20 51 99
34 41 29
12 87 2
9 17 63
71 75 92
40 65 96
20 44 59
37 73 70
59 66 25
85 89 6
55 86 97
19 87 89
57 86 10
9 70 74
10 51 28
15 33 33
34 55 85
17 64 13
9 12 69
53 82 71
19 80 49
23 86 34
43 89 40
10 63 38
15 45 43
49 85 4
42 50 81
21 82 8
25 78 59
1 46 27
6 28 32
48 64 5
15 38 3
75 88 93
55 62 46
15 40 49
54 62 15
48 76 15
24 69 70
8 54 18
39 59 4
30 31 40
4 8 59
48 78 61
75 83 99
8 56 64
13 38 69
74 77 31
30 33 86
5 59 28
39 61 50
33 40 86
37 46 71
38 61 19
36 81 4
28 29 60
28 70 61
63 86 42
23 88 56
30 86 97
15 47 65
80 92 12
21 84 30
38 73 29
56 85 67
61 67 72
45 52 20
37 41 77
19 46 10
5 56 80
12 28 64
78 90 32
18 31 35
21 38 35
69 73 21
25 44 20
1 72 39
6 25 60
9 48 18
29 53 97
77 88 83
43 67 11
4 10 81
48 80 83
53 62 88
0 72 8
1 14 34
18 84 46
54 76 47
3 4 13
5 61 50
49 65 21
25 58 76
35 66 5
45 61 82
2 81 4
77 83 89
3 57 24
8 39 29
27 66 15
0 26 13
20 31 92
2 42 49
3 59 70
25 51 36
1 19 4
61 69 94
15 20 66
62 84 42
45 54 42
16 34 25
17 51 46
34 81 46
0 79 24
36 37 31
7 58 15
24 88 15
11 54 66
44 90 32
73 81 28
1 74 61
40 55 26
7 70 25
11 66 76
34 35 51
69 77 89
35 75 67
51 82 22
11 18 5
3 66 86
8 48 91
42 88 52
2 90 66
10 45 77
62 91 58
15 25 9
28 89 36
33 71 41
34 88 62
0 86 40
5 34 51
40 50 32
24 54 30
23 78 10
20 89 46
16 43 87
30 57 1
32 50 42
32 69 92
15 78 20
6 61 9
34 42 67
56 60 90
4 46 30
0 81 46
7 19 36
24 49 36
14 17 77
26 65 72
38 41 12
37 84 42
51 91 84
5 41 67
62 69 53
29 84 52
4 41 36
23 29 94
39 55 99
23 87 72
22 64 27
30 66 63
31 42 83
79 92 13
64 78 49
4 53 46
35 89 99
11 32 37
24 56 52
63 78 18
27 60 88
62 76 69
29 91 68
11 46 93
72 86 44
29 33 63
11 85 21
0 13 46
71 88 86
2 70 83
54 56 13
9 42 67
27 55 94
29 45 73
33 51 58
63 85 34
24 34 47
11 41 99
28 71 99
25 89 7
43 61 33
10 35 31
10 76 32
45 92 13
51 76 95
17 48 16
52 90 54
25 91 53
22 27 94
24 27 7
29 40 79
13 44 77
17 50 62
13 85 78
2 75 26
25 43 12
42 73 12
26 45 89
28 76 69
50 88 74
43 66 3
1 13 26
1 73 77
19 59 58
23 65 43
17 45 68
82 90 15
32 35 2
42 68 18
57 60 25
6 48 42
28 30 74
10 85 94
81 88 66
65 73 14
15 17 12
32 47 12
40 90 49
2 82 42
8 81 68
16 23 53
10 37 53
26 91 33
48 55 24
0 78 16
1 80 93
41 59 29
6 43 48
12 39 12
13 15 32
16 35 63
34 82 84
0 80 62
39 40 59
46 53 44
16 88 74
1 75 99
23 26 64
41 73 85
23 67 65
7 11 12
16 30 69
82 92 37
27 43 2
19 32 59
20 47 7
4 91 17
16 42 79
48 64 86
31 32 13
32 49 34
36 55 19
53 85 19
15 77 12
46 50 96
12 48 74
13 24 94
22 56 3
27 38 8
87 88 98
45 84 40
32 51 80
36 57 65
4 86 23
44 50 15
28 54 13
11 84 64
29 30 33
47 83 72
65 89 92
0 51 17
32 63 90
54 55 56
20 54 23
19 78 3
49 75 97
29 83 44
68 71 16
25 37 85
1 5 53
36 62 35
53 92 35
35 86 15
44 64 71
3 36 33
2 60 13
11 19 19
28 49 19
11 79 70
0 5 22
79 91 5
36 64 81
2 62 59
8 20 84
42 60 45
9 75 44
44 57 31
0 58 33
17 88 33
35 40 20
36 76 91
9 77 90
9 17 39
20 61 39
19 85 19
51 66 25
59 83 5
11 33 75
3 89 17
3 91 90
22 77 75
0 60 79
2 16 64
8 15 90
59 85 51
44 71 87
32 34 45
17 83 39
14 86 3
7 51 80
42 67 61
8 66 28
26 37 65
32 36 91
10 82 64
16 20 50
68 92 88
56 83 21
58 76 62
24 74 40
16 22 96
43 62 98
16 61 24
0 67 95
17 37 44
10 75 24
7 46 86
24 76 86
9 36 65
26 32 71
1 58 13
24 28 45
7 58 96
